0705    16  414.850006     8  -39.119949  -69.535225  162.523926    0.003428    0.051275    0.102178   -3.352761e-08    0.021973    3.753606e-08   -0.533295
0705    16  417.649994     8  -39.075649  -68.890495  163.808411    0.002431    0.051330    0.102168    1.460593e-05    2.849121    3.802434e-08   -0.533478
0705    16  417.750000     8  -39.058136  -68.244164  165.093903    0.001627    0.051288    0.102188   -1.490116e-08    0.026855    3.802434e-08   -0.533478
0705    16  420.549988     8  -39.035572  -67.592072  166.390411    0.000630    0.051338    0.102168    8.187257e-06    2.873535    3.802434e-08   -0.533539
0705    16  420.649994     8  -39.040142  -66.932991  167.700409   -0.000173    0.051295    0.102186   -1.490116e-08    0.056152    3.802434e-08   -0.533539
0704    16  427.049988     8  -39.115253  -64.691086  172.167908   -0.003275    0.051254    0.102132    4.925765e-06    2.873535    3.851262e-08   -0.533722
0704    16  427.250000     8  -39.175743  -64.000870  173.548401   -0.003886    0.051113    0.102176   -9.685755e-07    0.212402    3.851262e-08   -0.533722
0704    16  430.149994     8  -39.228180  -63.310688  174.928925   -0.004804    0.050896    0.102233   -7.796101e-06    2.873535    3.851262e-08   -0.533844
0704    16  430.450012     8  -39.311005  -62.608150  176.340424   -0.005798    0.050921    0.102164   -7.199124e-07    0.280762    3.851262e-08   -0.533844
0704    16  433.250000     8  -39.390167  -61.904263  177.751923   -0.006599    0.050856    0.102136   -8.902512e-06    2.873535    3.851262e-08   -0.533905
0704    16  433.649994     8  -39.500961  -61.186157  179.200409   -0.007707    0.050716    0.102123   -5.010515e-07    0.368652    3.851262e-08   -0.533905
0703    16  440.450012     8  -39.961117  -58.731174  184.167908   -0.011257    0.049941    0.102147   -7.348135e-06    2.873535    3.900090e-08   -0.534149
0703    16  441.149994     8  -40.152702  -57.967007  185.737427   -0.012358    0.049778    0.102088   -4.477799e-06    0.637207    3.900090e-08   -0.534149
0703    16  443.950012     8  -40.345581  -57.202080  187.308929   -0.013457    0.049611    0.102019   -6.690621e-06    2.873535    3.900090e-08   -0.534271
0703    16  444.750000     8  -40.577682  -56.415096  188.940430   -0.014673    0.049279    0.102007   -1.168810e-06    0.778809    3.948918e-08   -0.534271
0703    16  447.649994     8  -40.814980  -55.625107  190.574921   -0.015794    0.049190    0.101877   -3.667548e-06    2.873535    3.948918e-08   -0.534271
0703    16  448.549988     8  -41.095394  -54.810802  192.279419   -0.017009    0.048849    0.101846   -1.330860e-06    0.944824    3.948918e-08   -0.534332
0702    16  467.549988     8  -44.904034  -47.272556  209.101013   -0.029238    0.042205    0.101864   -2.837740e-06    1.120605    4.046574e-08   -0.535370
0801     6   66.849998     8  -57.361229  -18.350927   27.102402   -0.265115   -0.130748    0.134020    2.952293e-06    1.262207    2.197266e-09    0.185089
0801     6   68.150002     8  -58.391983  -18.864624   27.624405   -0.264252   -0.132438    0.134064    1.531094e-06    1.267090    2.685547e-09    0.185089
0801     6   69.449997     8  -59.420162  -19.383766   28.146904   -0.263380   -0.134125    0.134104    2.035871e-06    1.262207    2.685547e-09    0.185089
0802     6   72.150002     8  -61.642975  -20.533741   29.282410   -0.261606   -0.137487    0.134170    1.826324e-06    1.262207    2.685547e-09    0.185089
0802     6   73.449997     8  -62.660152  -21.071936   29.804405   -0.260694   -0.139156    0.134190    2.284534e-06    1.262207    2.685547e-09    0.185089
0802     6   74.650002     8  -63.673401  -21.615940   30.326904   -0.259871   -0.140894    0.133973    1.206994e-06    1.262207    2.685547e-09    0.185028
0803     6   77.449997     8  -65.865204  -22.819603   31.459908   -0.258337   -0.143664    0.133999    7.962808e-07    1.262207    2.685547e-09    0.185028
0803     6   78.650002     8  -66.868385  -23.382048   31.980408   -0.257404   -0.145320    0.134008    1.435168e-06    1.262207    2.685547e-09    0.185028
0803     6   79.949997     8  -67.868073  -23.950554   32.500908   -0.256669   -0.147089    0.133487    1.063570e-06    1.262207    2.685547e-09    0.185028
0804     6   82.650002     8  -70.029633  -25.206615   33.631405   -0.254553   -0.150258    0.134008    7.394701e-07    1.262207    3.173828e-09    0.185028
0804     6   83.949997     8  -71.018814  -25.793308   34.151905   -0.253908   -0.151350    0.134003    1.492910e-06    1.262207    3.173828e-09    0.185028
0804     6   85.250000     8  -72.004494  -26.386063   34.672905   -0.252924   -0.152975    0.133984    8.251518e-07    1.262207    3.173828e-09    0.185028
0805     6   87.949997     8  -74.135796  -27.694515   35.805408   -0.250952   -0.156222    0.133946    5.103648e-07    1.262207    3.173828e-09    0.185028
0805     6   89.250000     8  -75.110977  -28.305458   36.326408   -0.250488   -0.157426    0.133403    6.156042e-07    1.262207    3.173828e-09    0.185028
0805     6   90.449997     8  -76.083160  -28.921595   36.846909   -0.249483   -0.159038    0.133374    1.034699e-06    1.262207    3.173828e-09    0.185028
0806     6   93.250000     8  -78.185226  -30.280712   37.978405   -0.247141   -0.162084    0.134066    5.316921e-06    1.262207    3.173828e-09    0.185028
0806     6   94.449997     8  -79.147148  -30.914604   38.499409   -0.246101   -0.163671    0.134017    3.037974e-06    1.267090    3.662109e-09    0.185028
0806     6   95.750000     8  -80.105331  -31.554989   39.021408   -0.245410   -0.164730    0.133986    4.849397e-06    1.267090    3.662109e-09    0.184967
0807     6   98.550003     8  -82.177147  -32.966499   40.156906   -0.243200   -0.167870    0.134118    1.072884e-06    1.267090    3.662109e-09    0.184967
0807     6   99.750000     8  -83.124580  -33.625507   40.679405   -0.242141   -0.169442    0.134058    1.654960e-06    1.267090    3.662109e-09    0.184967
0807     6  101.050003     8  -84.068756  -34.290142   41.202408   -0.241074   -0.171007    0.133994    1.158565e-06    1.267090    3.662109e-09    0.184967
0808     6  103.849998     8  -86.110069  -35.754478   42.339909   -0.239145   -0.173580    0.134108    1.826324e-06    1.271973    3.662109e-09    0.184967
0808     6  105.050003     8  -87.043495  -36.437733   42.863907   -0.238057   -0.175128    0.134031    1.301989e-06    1.271973    3.662109e-09    0.184967
0808     6  106.349998     8  -87.973679  -37.126617   43.388409   -0.236963   -0.176667    0.133950    3.466383e-06    1.271973    3.662109e-09    0.184967
0809     6  109.550003     8  -90.303650  -38.890987   44.713905   -0.234249   -0.180229    0.133979    4.339963e-07    1.271973    4.150391e-09    0.184967
0809     6  110.849998     8  -91.221832  -39.600658   45.238907   -0.233504   -0.181240    0.133915    2.246350e-06    1.271973    4.150391e-09    0.184967
0809     6  112.150002     8  -92.136757  -40.315952   45.764908   -0.232242   -0.182754    0.134051    8.251518e-07    1.276855    4.150391e-09    0.184967
0810     6  115.349998     8  -94.427727  -42.147865   47.091908   -0.229624   -0.186401    0.133504    5.485490e-07    1.276855    4.150391e-09    0.184967
0810     6  116.650002     8  -95.329910  -42.885246   47.618908   -0.228477   -0.187887    0.133390    1.693144e-06    1.281738    4.150391e-09    0.184967
0810     6  117.849998     8  -96.228149  -43.628441   48.145908   -0.227173   -0.189380    0.133505    1.273118e-06    1.281738    4.150391e-09    0.184967
0811     6  121.150002     8  -98.477814  -45.532917   49.476906   -0.224290   -0.192809    0.133437    1.387671e-06    1.281738    4.638672e-09    0.184906
0811     6  122.449997     8  -99.363052  -46.298630   50.005409   -0.223114   -0.194260    0.133303    2.932735e-06    1.286621    4.638672e-09    0.184906
0811     6  123.650002     8 -100.245239  -47.070648   50.534409   -0.222167   -0.195247    0.133443    2.198853e-06    1.286621    4.638672e-09    0.184906
0812     6  126.949997     8 -102.454895  -49.044411   51.868908   -0.219225   -0.198615    0.133338    1.502223e-06    1.291504    4.638672e-09    0.184906
0812     6  128.250000     8 -103.324387  -49.837402   52.398907   -0.218031   -0.200224    0.132890    1.092441e-06    1.291504    4.638672e-09    0.184906
0812     6  129.550003     8 -104.191071  -50.636269   52.928410   -0.217226   -0.201165    0.132786    1.206994e-06    1.291504    4.638672e-09    0.184906
0813     6  132.850006     8 -106.361473  -52.678009   54.267406   -0.214031   -0.204489    0.132861    3.695488e-06    1.296387    4.638672e-09    0.184906
0813     6  134.149994     8 -107.215721  -53.497414   54.798409   -0.213216   -0.205413    0.132748    5.278736e-06    1.296387    4.638672e-09    0.184906
0813     6  135.449997     8 -108.066895  -54.323132   55.329906   -0.211797   -0.206821    0.132798    1.378357e-06    1.301270    5.126953e-09    0.184845
0814     6  140.949997     8 -111.358437  -57.612030   57.418407   -0.206681   -0.211926    0.132810    1.445413e-06    2.214355    5.126953e-09    0.184845
0814     6  143.149994     8 -112.768433  -59.069836   58.329407   -0.204813   -0.213752    0.132777    2.732500e-06    2.224121    5.126953e-09    0.184845
0815     6  145.449997     8 -114.203239  -60.584686   59.266907   -0.202504   -0.215991    0.132661    5.612150e-06    2.229004    5.126953e-09    0.184845
0816     6  147.750000     8 -115.626793  -62.119026   60.206409   -0.199978   -0.218269    0.132764    2.475455e-06    2.233887    5.126953e-09    0.184845
0817     6  150.050003     8 -117.038589  -63.673714   61.148407   -0.198068   -0.220042    0.132700    3.457069e-06    2.243652    5.615234e-09    0.184845
0818     6  152.350006     8 -118.438385  -65.249191   62.094410   -0.195492   -0.222271    0.132772    1.673587e-06    2.253418    5.615234e-09    0.184845
0819     6  154.750000     8 -119.826447  -66.845016   63.042908   -0.192900   -0.224487    0.132834    4.621223e-06    2.258301    5.615234e-09    0.184784
0820     6  157.050003     8 -121.202492  -68.461624   63.994907   -0.190947   -0.226205    0.132740    4.019588e-06    2.268066    5.615234e-09    0.184784
0821     6  159.350006     8 -122.566360  -70.098343   64.950905   -0.188318   -0.228378    0.132776    4.916452e-06    2.277832    5.615234e-09    0.184784
0822     6  161.750000     8 -123.918419  -71.756523   65.909912   -0.185658   -0.230516    0.132792    3.266148e-06    2.287598    6.103515e-09    0.184784
0823     6  164.050003     8 -125.257713  -73.436783   66.873909   -0.182985   -0.232640    0.132799    3.190711e-06    2.297363    6.103515e-09    0.184784
0824     6  166.449997     8 -126.584259  -75.139130   67.842407   -0.180983   -0.234278    0.132663    1.902692e-06    2.307129    6.103515e-09    0.184784
0825     6  168.850006     8 -127.898064  -76.863556   68.814407   -0.178270   -0.236343    0.132638    4.878268e-06    2.316895    6.103515e-09    0.184784
0826     6  171.250000     8 -129.199371  -78.609642   69.789406   -0.175546   -0.238392    0.132605    2.360903e-06    2.326660    6.103515e-09    0.184784
0827     6  173.649994     8 -130.487671  -80.378235   70.769905   -0.173240   -0.240029    0.132648    3.344100e-05    2.336426    6.103515e-09    0.184662
0828     6  176.050003     8 -131.763214  -82.168915   71.754906   -0.170469   -0.242007    0.132577    2.847053e-06    2.351074    6.591797e-09    0.184662
0829     6  178.449997     8 -133.025513  -83.982552   72.744408   -0.167551   -0.244247    0.132187    2.952293e-06    2.360840    6.591797e-09    0.184662
0830     6  180.949997     8 -134.274078  -85.820000   73.737907   -0.165202   -0.245835    0.132201    3.352761e-06    2.370605    6.591797e-09    0.184662
0831     6  183.350006     8 -135.508865  -87.681259   74.735909   -0.162392   -0.247754    0.132098    3.056601e-06    2.385254    6.591797e-09    0.184662
0832     6  185.850006     8 -136.729919  -89.566338   75.739906   -0.159563   -0.249632    0.131976    3.027730e-06    2.399902    6.591797e-09    0.184662
0833     6  188.350006     8 -137.936218  -91.476959   76.748909   -0.156875   -0.251232    0.132163    2.751127e-06    2.414551    7.080078e-09    0.184662
0834     6  190.850006     8 -139.128937  -93.416115   77.764908   -0.153716   -0.253145    0.132225    3.200024e-06    2.434082    7.080078e-09    0.184662
